coord	FC	cat
chr6:100731243-100731512	1.17795696925192	REnh
chr6:100744695-100744881	0.709118374524785	REnh
chr6:100748203-100748790	1.04271506692678	REnh
chr6:100774949-100775248	0.874945530216054	no
chr6:100818140-100818564	1.26608342580443	no
chr6:100920528-100920786	1.08409585616411	no
chr6:100926808-100927775	0.951215795412677	no
chr6:101020995-101021380	1.17795696925192	no
chr6:101105704-101106058	0.786175272161478	no
chr6:101112099-101112360	0.674914847151454	no
chr6:101167803-101168083	0.88451573135998	no
chr6:101172201-101172369	0.596249823942328	no
chr6:101328941-101329133	0.357489428479437	promoter
chr6:101473398-101473669	1.17795696925192	no
chr6:101517472-101517635	1.07183471976976	no
chr6:101562464-101562953	1.04806509118141	no
chr6:101650150-101650355	0.684571851240642	no
chr6:101674663-101675143	0.999928208155908	no
chr6:101834911-101835220	0.916913873572821	no
chr6:101841305-101841750	1.08384589314657	REnh
chr6:101845109-101845494	1.08311341295144	no
chr6:102562301-102562673	1.67421378556647	no
chr6:103067310-103067864	1.0709780315802	no
chr6:103297773-103298266	0.969133010158103	REnh
chr6:103570777-103571432	1.05960063706902	no
chr6:103720878-103721323	1.10708109865914	no
chr6:104120134-104120395	0.395024844673603	no
chr6:104245440-104245610	1.30740279004883	no
chr6:104301999-104302197	1.42858611164594	no
chr6:104451976-104452389	1.04728028486581	no
chr6:104679956-104680308	1.33037284327712	no
chr6:104729349-104729576	2.00459343890238	no
chr6:104773387-104773924	1.25217568018588	no
chr6:104931040-104931408	0.571934091180191	no
chr6:104973315-104974033	1.02586756464213	no
chr6:104975757-104975948	0.657313004941677	no
chr6:105130917-105131380	1.02442166551162	REnh
chr6:105219103-105219430	1.35182515659537	no
chr6:105237731-105238059	1.13273789173745	REnh
chr6:105344886-105345147	1.17795696925192	no
chr6:105444041-105444370	0.819022712693161	no
chr6:105525584-105526145	0.871994120095574	no
chr6:105535343-105536146	1.00032450943366	no
chr6:105542114-105542351	1.04018422431017	no
chr6:105560565-105560750	0.954647591194681	no
chr6:105582935-105583346	0.814521969664211	promoter
chr6:105719083-105719355	0.631341206257988	no
chr6:105750496-105750692	3.02573260729414	no
chr6:105765654-105766236	1.01856514888173	no
chr6:105775037-105775610	0.745520490084546	REnh
chr6:105807373-105807540	0.992937549997688	no
chr6:105810737-105811435	1.0258345083154	no
chr6:105850817-105851632	0.925921279583846	promoter
chr6:105872032-105872448	0.835937012338465	no
chr6:105879090-105879543	0.752977119105526	no
chr6:105932511-105933150	0.873487907699152	no
chr6:105957823-105958149	1.00599244819324	no
chr6:106161457-106161683	1.35377144227459	no
chr6:106181266-106181945	0.834294787036894	no
chr6:106201203-106201370	0.557979617014065	no
chr6:106205342-106205608	0.4739986210934	no
chr6:106217935-106218166	1.05651810644244	REnh
chr6:106238541-106238721	0.533303901502111	no
chr6:106241066-106241355	0.969006730803683	no
chr6:106283113-106283648	1.20500534971694	no
chr6:106532446-106532939	0.974977594883407	promoter
chr6:106533984-106534403	0.785700864455617	promoter
chr6:106537947-106538168	0.786609138935665	no
chr6:106588588-106588845	1.72584393169467	REnh
chr6:106671055-106671633	1.21878736679964	no
chr6:106748682-106749256	0.835441036346808	no
chr6:106782911-106783296	0.975921098313855	no
chr6:106787193-106787615	1.22393499303224	no
chr6:106808146-106808776	0.971617263149056	REnh
chr6:106892751-106893316	1.128644275615	no
chr6:106894134-106894730	0.753850049629264	no
chr6:107004227-107004675	1.01659300086124	no
chr6:107014158-107014880	1.02179642513755	no
chr6:107055997-107056336	1.16206011406633	no
chr6:107057589-107057950	0.868906704866953	no
chr6:107136151-107136344	0.631884202049041	no
chr6:107147484-107147707	1.06074732057013	no
chr6:107255848-107256221	0.863369054614906	no
chr6:107318801-107319159	0.844480391778435	no
chr6:107349166-107349498	0.914056222576334	promoter
chr6:107397111-107397441	0.670447163905286	no
chr6:107401314-107401614	0.702297385468482	REnh
chr6:107435446-107435838	1.2017300665123	promoter
chr6:107453543-107454030	0.788107485592943	no
chr6:107500282-107500623	0.811277757033421	no
chr6:107506826-107507183	0.770724726360729	no
chr6:107639332-107639769	0.814536308047435	no
chr6:107739298-107739684	0.826852060383983	no
chr6:107780478-107780846	0.775501237313022	promoter
chr6:107810986-107811166	0.376206152483596	promoter
chr6:107957834-107958017	0.788549706689299	no
chr6:107976417-107976853	0.869237698031103	no
chr6:107996155-107997112	0.922706837157792	REnh
chr6:108025590-108026045	1.30401657357138	no
chr6:108050386-108050592	1.08020120416877	no
chr6:108121855-108122060	1.01047493570899	no
chr6:108169395-108169850	0.978303245649896	REnh
chr6:108188235-108188508	0.96835608504339	no
chr6:108279188-108279435	0.496181231421225	promoter
chr6:108298483-108298894	0.897935502710256	no
chr6:108301496-108301919	1.08068554321955	no
chr6:108370899-108371462	0.950112294348257	no
chr6:108434644-108435372	1.03387956685501	no
chr6:108436943-108437335	0.813425634823825	no
chr6:108455066-108455340	0.786175272161478	REnh
chr6:108496728-108497017	0.554116829772708	no
chr6:108569192-108569432	1.07596935286647	no
chr6:108571757-108572025	1.34110890405135	no
chr6:108582028-108582216	1.23656179359281	promoter
chr6:108582482-108582676	0.800675377676569	promoter
chr6:108681724-108682027	1.06863381665313	no
chr6:108774860-108775064	1.26150001671659	no
chr6:108813299-108813692	0.947654013641476	no
chr6:108819132-108819445	0.9166036004797	no
chr6:108840187-108840536	0.954368733329974	no
chr6:108847800-108848308	0.99298157079694	no
chr6:108852600-108852895	1.59248728101212	no
chr6:108862989-108863912	1.14086569758825	REnh
chr6:108864493-108864700	0.964752087939352	no
chr6:108878858-108879481	0.849305245084715	promoter
chr6:108879737-108880077	1.10208212421153	promoter
chr6:108880267-108882414	1.02991324846619	promoter
chr6:108885367-108885883	1.23605595663795	REnh
chr6:108891710-108891981	0.82574392196729	no
chr6:108944167-108944334	0.69575236195581	no
chr6:108994832-108995161	0.550549795216275	no
chr6:109010395-109010890	1.19823161588276	no
chr6:109036046-109036354	1.14997699373524	no
chr6:109042636-109042908	0.85412000175998	no
chr6:109049983-109050300	1.26489106292364	no
chr6:109053447-109054099	0.885763532513312	no
chr6:109056620-109056887	0.913577599594379	REnh
chr6:109058077-109058268	0.871994120095574	no
chr6:109059179-109059566	0.811652838060649	REnh
chr6:109067650-109068054	1.11196498217898	no
chr6:109103081-109104193	1.03973155629112	REnh
chr6:109156333-109156966	0.907117146264971	no
chr6:109159211-109159667	1.08607265027751	no
chr6:109214477-109215063	0.838379367609788	no
chr6:109235486-109235802	1.04736307022177	no
chr6:109394370-109394943	0.859436494707699	no
chr6:109504373-109504645	0.987451799022496	no
chr6:109508895-109509508	1.06317949480297	no
chr6:109704234-109704840	0.949338440527624	promoter
chr6:109718255-109718603	0.714016184051834	no
chr6:109761943-109762204	0.652359371422977	promoter
chr6:109848190-109848719	0.989327747229246	no
chr6:109917158-109917495	1.25818105342344	no
chr6:110012560-110012809	0.76799514700647	promoter
chr6:110016688-110017017	1.21589439177211	no
chr6:110026282-110026985	0.985472063504452	no
chr6:110104577-110104744	2.00750413069693	no
chr6:110213651-110214700	1.04276013087054	no
chr6:110282559-110283361	0.958218160863817	REnh
chr6:110283547-110283851	0.604741899056337	no
chr6:110360346-110361699	1.05155381976653	REnh
chr6:110374728-110375257	0.933378747726892	no
chr6:110499749-110500202	1.09770252017344	promoter
chr6:110663214-110663447	1.11612195774263	no
chr6:110711839-110712468	0.685275347131343	no
chr6:110778790-110779117	1.0864397796319	no
chr6:110804794-110805252	0.989609419204974	no
chr6:110839528-110839815	0.936634158649731	no
chr6:110849156-110850179	0.879535826750575	REnh
chr6:110855879-110856306	1.00981869488346	no
chr6:110858389-110858748	0.732436179065866	REnh
chr6:110864418-110864670	0.813640380823488	REnh
chr6:110886900-110887220	0.605548211814924	no
chr6:110904110-110904319	1.00214249622924	no
chr6:110939998-110940456	0.940422108357854	no
chr6:111003371-111004026	1.03547907186819	REnh
chr6:111010405-111010753	0.591422378753037	no
chr6:111021967-111022177	1.27181808233972	REnh
chr6:111053109-111053529	0.994407304015596	no
chr6:111200331-111200734	1.33475656582455	no
chr6:111270692-111271319	0.987817873523321	no
chr6:111312410-111312829	0.676330653417767	no
chr6:111320826-111321124	1.2682218711103	no
chr6:111332881-111333232	1.65727361518673	no
chr6:111348476-111348732	1.29536131834679	no
chr6:111378442-111378951	0.934381720009705	no
chr6:111531407-111531893	1.01498060148455	no
chr6:111577917-111578131	1.08020120416877	no
chr6:111580129-111580701	1.03077578825965	promoter
chr6:111682739-111683298	1.29824433299755	no
chr6:111799976-111800288	0.734536178862488	REnh
chr6:111803495-111803957	1.0940170427019	promoter
chr6:111804160-111804348	0.731338213137446	promoter
chr6:111805016-111805561	0.826852060383983	promoter
chr6:111887020-111887420	1.23398346006057	promoter
chr6:111902421-111902700	1.22142401608778	no
chr6:111910591-111910869	0.661720847269004	REnh
chr6:111912698-111912937	0.797970850138395	REnh
chr6:111926648-111926847	0.751547206626788	promoter
chr6:111927054-111927463	1.03726721179512	promoter
chr6:111963622-111964258	1.09109410384211	no
chr6:112031005-112031628	1.02602378498726	REnh
chr6:112042885-112043335	0.772762925774598	no
chr6:112098587-112098940	1.31912358340994	no
chr6:112120888-112121074	1.07183471976976	no
chr6:112194504-112194734	0.864878704998915	promoter
chr6:112279169-112279448	0.842197263051845	no
chr6:112306336-112306684	1.3085991469878	REnh
chr6:112318143-112318817	1.15075242030845	no
chr6:112331671-112331838	0.764638734426682	no
chr6:112350376-112350762	0.981794276620456	no
chr6:112364182-112365267	1.0415026237833	REnh
chr6:112407900-112408182	1.04485448685057	promoter
chr6:112484469-112484970	1.16394201423405	no
chr6:112501218-112501859	0.908466512710237	no
chr6:112525187-112525443	2.48679804619849	no
chr6:112590369-112590679	0.565612717110017	no
chr6:112617358-112617690	0.972071856024365	no
chr6:112633077-112633554	0.945618316539506	no
chr6:112658347-112658774	0.939124274544794	no
chr6:112693341-112693756	0.715257014062948	no
chr6:112750474-112750890	0.80536717362479	no
chr6:112823825-112824282	1.53689122581067	no
chr6:112881951-112882147	0.452201490565901	no
chr6:112939988-112940329	0.929442840717757	no
chr6:113101517-113102182	1.03377618966172	no
chr6:113198979-113199192	0.665801765229344	no
chr6:113443196-113443584	1.40051294185012	REnh
chr6:113511312-113511716	1.17795696925192	no
chr6:113627648-113628224	1.24967428853666	no
chr6:113673339-113673554	2.2570015212384	REnh
chr6:113735664-113736180	1.04417423566283	no
chr6:113782405-113782715	1.1565784398644	no
chr6:113809293-113809596	1.2682218711103	no
chr6:113810614-113810797	0.86591538799313	no
chr6:113891872-113892227	0.99708065919404	no
chr6:113916038-113916386	1.13603679241021	no
chr6:113932741-113932926	2.34137125987109	no
chr6:113954321-113954534	1.59127520407715	REnh
chr6:113966041-113966465	0.933059470446944	no
chr6:113975732-113975958	2.52676265923503	no
chr6:114009812-114009992	1.27530878489257	REnh
chr6:114010910-114011214	1.49138232692427	no
chr6:114175875-114176283	1.33219028764824	no
chr6:114178208-114178396	1.04018422431017	promoter
chr6:114179164-114179542	1.05744986242308	promoter
chr6:114179647-114180572	1.12082081876274	promoter
chr6:114200587-114201138	0.996318830075436	no
chr6:114230294-114230819	1.01670344847821	no
chr6:114257333-114257584	1.53901657668545	no
chr6:114302105-114302548	1.09719596254512	no
chr6:114315886-114317205	0.884991540411096	REnh
chr6:114318292-114318481	0.657313004941677	no
chr6:114328826-114329022	0.69575236195581	no
chr6:114332713-114332933	0.201749536170218	no
chr6:114338311-114338694	0.753815343662028	no
chr6:114382318-114382525	0.489803413331553	no
chr6:114417747-114418118	1.02620727917115	no
chr6:114429354-114429982	0.880472220791243	no
chr6:114625516-114625780	1.04018422431017	no
chr6:114648338-114648594	0.854120001759981	no
chr6:114664697-114665015	1.31613373983865	no
chr6:115011868-115012158	1.17795696925192	no
chr6:115069048-115069614	1.1247932117744	no
chr6:115487134-115487359	0.964752087939352	no
chr6:115592723-115592918	0.622898711489233	no
chr6:115866460-115866938	0.983183351043476	no
chr6:115964994-115965247	0.786308872058184	no
chr6:116160029-116160259	0.837069100336571	no
chr6:116217563-116218244	1.12740087615098	no
chr6:116331930-116332514	0.929209603619179	REnh
chr6:116382161-116382355	0.617025079131956	promoter
chr6:116418169-116418394	1.23378431376622	no
chr6:116421956-116422153	1.0663022802233	promoter
chr6:116433101-116433456	0.989734817041224	no
chr6:116461182-116461387	0.964752087939352	no
chr6:116538251-116538427	1.17795696925192	no
chr6:116589678-116590132	0.877415148606494	no
chr6:116608797-116609430	0.873712047378878	no
chr6:116691868-116692046	0.591908725843003	promoter
chr6:116692560-116692723	2.72281856827082	promoter
chr6:116765352-116765601	0.804002375838609	no
chr6:116832505-116832906	0.835589821058807	promoter
chr6:116853104-116853650	1.0427424623155	no
chr6:116854767-116854961	0.767723198865677	no
chr6:116857326-116857715	0.96785762871947	no
chr6:116882445-116882932	0.911506944644697	no
chr6:116937289-116937514	0.542544496211463	promoter
chr6:116954949-116955237	1.08270438413721	no
chr6:116966646-116967130	0.969301145390868	no
chr6:117100797-117101132	1.03539031639238	no
chr6:117168361-117168759	0.761869854656233	no
chr6:117262962-117263177	0.822078730807228	no
chr6:117290387-117290729	1.15209622349446	no
chr6:117293051-117293554	1.0039754881287	no
chr6:117309201-117309453	1.17795696925192	no
chr6:117488756-117489127	0.797412867584631	REnh
chr6:117509973-117510366	0.870431313261064	no
chr6:117589400-117589563	2.17341356298593	no
chr6:117602171-117602486	1.52569334393883	no
chr6:117638346-117638890	0.957287064218105	no
chr6:117667425-117667887	1.0940170427019	no
chr6:117673715-117674060	0.89891470919224	no
chr6:117721099-117721441	0.821540337103076	no
chr6:117725801-117726052	0.623240390933839	no
chr6:117770806-117771500	0.962903209461516	REnh
chr6:117799549-117799950	1.08436220438513	no
chr6:117803472-117803762	0.573876472199651	promoter
chr6:117876884-117877554	0.933985692414509	no
chr6:117926258-117926761	1.06918310462789	REnh
chr6:117996386-117996595	0.936942755594235	promoter
chr6:118032630-118032795	1.47061708583624	no
chr6:118097742-118097939	0.751547206626788	no
chr6:118116429-118116658	1.27994458563736	no
chr6:118150806-118151576	0.972092416778669	REnh
chr6:118161811-118162210	0.895623740935878	no
chr6:118297232-118297677	1.08565867587273	no
chr6:118585036-118585477	0.918846299196503	no
chr6:118604937-118605418	0.894408980839628	no
chr6:118605945-118606292	1.0015574231077	no
chr6:118830072-118830608	1.01498060148455	no
chr6:118872191-118872671	0.925717789540585	no
chr6:118886455-118886852	0.764185037132692	no
chr6:118901896-118902344	1.28106042389103	no
chr6:118939800-118940335	0.895101306612029	no
chr6:119056543-119056809	0.611242276141029	no
chr6:119097708-119098074	0.891991691935858	no
chr6:119121683-119122041	0.890039750412447	no
chr6:119215049-119215365	1.24154438999426	promoter
chr6:119217689-119217856	0.958461881813671	no
chr6:119289554-119289910	0.679667219145353	no
chr6:119431806-119432341	0.924012301701282	no
chr6:119450437-119451422	0.959578905159412	REnh
chr6:119468162-119468879	1.0816662088226	promoter
chr6:119469520-119470331	0.955362235653566	promoter
chr6:119482180-119482433	0.455837754384841	no
chr6:119576737-119576977	1.32459061687664	no
chr6:119580195-119580417	1.83644223156665	REnh
chr6:119582259-119582812	1.1036379175641	REnh
chr6:119583142-119583324	1.17795696925192	REnh
chr6:119606169-119606337	2.91592626814819	no
chr6:119629350-119629544	0.767723198865677	REnh
chr6:119634211-119634522	1.48391981840826	REnh
chr6:119654879-119655285	0.940507273434264	no
chr6:119669577-119669815	1.01805330826749	promoter
chr6:119670578-119671295	0.994092718067954	promoter
chr6:119671894-119672561	0.862176465715659	promoter
chr6:119805649-119806134	1.03603444283602	no
chr6:119848536-119848703	1.9546318940334	no
chr6:119854795-119855259	0.695977849263407	no
chr6:119862218-119862777	0.869994362911546	REnh
chr6:119949487-119949708	1.98277228985882	no
chr6:120041358-120041677	1.11816219923913	no
chr6:120049095-120049398	0.305396251287534	no
chr6:120063105-120063919	1.03242128978612	no
chr6:120287749-120287925	1.04018422431017	no
chr6:120299387-120299827	1.08829326084073	no
chr6:120301090-120301341	0.799192670457088	no
chr6:120398590-120398957	0.967386322803098	no
chr6:120468705-120468894	2.72281856827082	no
chr6:120551047-120551556	0.883761921986203	no
chr6:120699742-120700182	1.11506071612634	no
chr6:120727073-120727478	1.04721812693761	no
chr6:121055225-121055452	1.01805330826749	no
chr6:121085514-121085793	1.17795696925192	no
chr6:121147268-121147839	1.16549840796951	no
chr6:121376682-121377135	0.889065008675113	no
chr6:121627084-121627626	0.978303245649897	no
chr6:121675957-121676235	1.17795696925192	no
chr6:121721875-121722262	1.10516869102832	no
chr6:121751400-121752197	1.05129492954741	no
chr6:121755228-121755656	0.83200778591802	no
chr6:121800560-121801087	0.839717140378082	REnh
chr6:121936659-121937032	0.764638734426682	no
