coord	FC	cat	catG
chr6:12348529-12349757	0.71645346551736	REnh	none
chr6:12482659-12482923	1.42722722169867	no	none
chr6:12504644-12504954	1.22699277638192	no	none
chr6:12592857-12593221	0.411007840934288	no	none
chr6:12603694-12603974	0.591123199370174	no	none
chr6:12606070-12606344	0.9086114172409	no	none
chr6:12845002-12845220	1.00413964657238	no	none
chr6:13328465-13329287	0.978519849467879	promoter	no
chr6:13336745-13337120	0.92630301339691	no	none
chr6:13354739-13356153	0.542742636357685	no	none
chr6:13407373-13407622	0.538968720086396	promoter	no
chr6:13408278-13408592	0.251415731984879	promoter	no
chr6:13487178-13487820	0.513824807254455	promoter	no
chr6:13538342-13538650	1.23244880946369	no	none
chr6:13573733-13575763	0.699302664276857	promoter	no
chr6:13614577-13616195	0.868068429836381	promoter	no
chr6:13710930-13711393	0.711698880243801	promoter	no
chr6:13711579-13712808	0.678611299322375	promoter	no
chr6:13724268-13725108	0.922680466105418	REnh	none
chr6:13725528-13726343	0.689600772404372	REnh	none
chr6:13795390-13795665	0.710247760921692	no	down
chr6:13813927-13815285	0.658535982436719	promoter	down
chr6:13874026-13874347	1.11340898013728	REnh	none
chr6:13909128-13909650	0.901007609949951	no	none
chr6:13911924-13915057	1.02816034217549	no	none
chr6:13918810-13919342	0.565959410934397	no	none
chr6:13919447-13919715	0.699681720928767	no	none
chr6:13923027-13923277	0.655979401756049	promoter	none
chr6:13923734-13926261	0.735332628863148	promoter	down
chr6:13952042-13954674	0.81650422812214	REnh	down
chr6:13999709-13999977	0.822486627521508	no	none
chr6:14000235-14003170	1.0215175968794	REnh	none
chr6:14046735-14047061	0.975497678997226	no	none
chr6:14067075-14067363	0.671262832466854	no	none
chr6:14117868-14118570	0.587585936315505	promoter	no
chr6:14210330-14213152	0.900355036825771	REnh	none
chr6:14265286-14265832	0.761173845479833	no	none
chr6:14265990-14266263	0.794661140059369	no	none
chr6:14269455-14274011	0.960394657224928	REnh	none
chr6:14274150-14275032	0.97978712625341	no	none
chr6:14275936-14276554	0.608198327101475	no	none
chr6:14281072-14281339	1.54583336200604	no	none
chr6:14284030-14284490	1.03068972665906	promoter	none
chr6:14284878-14287590	0.799462036246674	promoter	none
chr6:14317315-14317735	0.715111888113429	no	none
chr6:14322250-14322559	0.85391938551906	no	none
chr6:14500008-14500628	1.02546537064303	no	none
chr6:14596718-14596993	1.17632303455494	no	none
chr6:14622081-14622403	3.46612325269677	no	none
chr6:14695800-14696160	2.07887934890467	REnh	none
chr6:14704467-14711870	1.64703782921812	REnh	none
chr6:14712797-14713846	1.81640560908404	REnh	none
chr6:14728159-14738294	1.21654136625904	REnh	none
chr6:14738513-14745378	1.22221471018915	REnh	none
chr6:14745559-14748250	1.65599665681513	no	none
chr6:14748411-14748812	1.40166658320342	no	none
chr6:14749627-14749901	1.80323392182203	no	none
chr6:14772061-14772535	0.554851644693376	no	none
chr6:14787929-14788158	1.5680883772955	no	none
chr6:14820847-14821545	1.16446580753261	no	none
chr6:15131756-15134898	1.35288933762707	REnh	none
chr6:15244586-15249605	0.894419346831852	promoter	no
chr6:15284156-15284393	1.148202654274	no	no
chr6:15390510-15390837	1.15634060115839	no	no
chr6:15491741-15491972	1.07458980837101	no	no
chr6:15662409-15663255	0.837986001363931	promoter	no
chr6:15691491-15691835	0.930394150605674	no	none
chr6:15754309-15754700	0.704310202152094	no	none
chr6:16128941-16130223	0.70230521164189	promoter	no
chr6:16277621-16277962	0.726096709743435	REnh	down
chr6:16278080-16278525	0.758260724017901	REnh	down
chr6:16331615-16331898	0.951224751728963	REnh	no
chr6:16332396-16332644	0.707702085487221	REnh	no
chr6:16339256-16339499	0.799053960070753	REnh	no
chr6:16409928-16410235	1.20764218062006	no	no
chr6:16511337-16513249	0.825402202106637	REnh	no
chr6:16514605-16514928	1.44024136178227	REnh	no
chr6:16669551-16670423	0.688581850763273	REnh	no
chr6:16681344-16682147	1.13237594104557	REnh	no
chr6:16684068-16684374	1.30892403449553	REnh	no
chr6:16685177-16685804	0.666030180708589	REnh	no
chr6:16711824-16714509	1.06252582853966	REnh	no
chr6:16722385-16722605	1.69436407178322	no	no
chr6:16722993-16723261	1.81106880476236	no	no
chr6:16723961-16724876	1.17805648514093	REnh	no
chr6:16725505-16725736	3.13896275280131	no	no
chr6:16759537-16763759	1.14275738219943	promoter	no
chr6:16764921-16765157	0.85391938551906	REnh	none
chr6:16765942-16766160	3.46612325269677	no	none
chr6:16766383-16766788	1.39054189672375	REnh	none
chr6:16767061-16767709	2.16253383557819	no	none
chr6:16769242-16770832	1.28411389601921	REnh	none
chr6:16771114-16771537	1.06880717764409	REnh	none
chr6:16965167-16965411	0.944384075487808	no	none
chr6:17156392-17156717	0.993421201670348	no	none
chr6:17167626-17168044	0.955516477512108	REnh	none
chr6:17278709-17279493	1.05434831375561	REnh	none
chr6:17281729-17282335	1.02837471447035	promoter	down
chr6:17393568-17394137	0.550942617211146	promoter	down
chr6:17394240-17394550	0.561300024707387	promoter	down
chr6:17584461-17584762	0.937160713350617	no	none
chr6:17600364-17601378	0.619461545484714	promoter	no
chr6:17705712-17707479	0.813512863558547	promoter	no
chr6:17864312-17866851	0.732640071202369	REnh	no
chr6:17988011-17988517	0.497330440022107	promoter	none
chr6:18090444-18090697	2.41561172426007	no	none
chr6:18154942-18155326	0.937882553734493	promoter	no
chr6:18155707-18156089	0.602031309347402	promoter	no
chr6:18263377-18265551	1.08626462101871	promoter	no
chr6:18504129-18504542	0.795420462340466	no	none
chr6:18693263-18693685	0.85391938551906	no	none
chr6:18749684-18749932	1.06426533645898	no	none
chr6:18824033-18824387	1.01911158416849	no	none
chr6:19415165-19416022	0.890358577719358	no	none
chr6:19416962-19418748	1.01145972768003	REnh	none
chr6:19714418-19715025	0.493159021746264	no	none
chr6:19715568-19715789	0.382021307041959	no	none
chr6:19804597-19805921	0.851499536389872	REnh	none
chr6:19812827-19813067	0.929920446905071	no	none
chr6:19838574-19839460	0.711838847435976	promoter	none
chr6:19852105-19852438	0.824368516068559	no	none
chr6:19873304-19873572	1.10757742101628	no	none
chr6:20000077-20000539	2.24636207590605	REnh	none
chr6:20212887-20213442	0.624348687140939	promoter	none
chr6:20237501-20237803	0.226523085253703	no	none
chr6:20238213-20238471	0.222503154725687	no	none
chr6:20267495-20268036	0.588042995545715	REnh	none
chr6:20292001-20292250	0.677632471277286	REnh	none
chr6:20402026-20405110	0.698254054665561	promoter	no
chr6:20528617-20528838	0.662558027088624	REnh	none
chr6:20534647-20535183	1.08786129437038	promoter	no
chr6:20543235-20543618	0.559816247474719	no	no
chr6:20652489-20652956	1.02411604833042	no	no
chr6:20811537-20811758	0.274912529366643	REnh	no
chr6:20866926-20867519	2.38668757171758	no	no
chr6:20875649-20875928	0.774669326538172	REnh	no
chr6:20877267-20878345	0.806229677163226	REnh	no
chr6:20931803-20932109	0.382118043338087	REnh	no
chr6:20932440-20933865	0.54098728575551	REnh	no
chr6:21004903-21005143	1.20500465865832	REnh	no
chr6:21005912-21006361	0.937160713350617	REnh	no
chr6:21021972-21023279	0.582624603601851	REnh	no
chr6:21023409-21023876	0.557620503641893	REnh	no
chr6:21109764-21111300	0.696158847120566	REnh	no
chr6:21111428-21111935	0.611939570597081	REnh	no
chr6:21163830-21164055	0.560441577460356	no	no
chr6:21587300-21589855	0.694755160917781	REnh	none
chr6:21593924-21597290	0.665682547772743	promoter	no
chr6:21935847-21936092	0.762001478235601	no	none
chr6:22892622-22892857	1.12920906408425	no	none
chr6:23173600-23174121	1.83244021975626	no	none
chr6:23174333-23177547	1.54469723299561	no	none
chr6:24283473-24283728	1.09848608682744	no	none
chr6:24403153-24403953	0.675071279440571	promoter	no
chr6:24495040-24495692	0.643251063264111	promoter	no
chr6:24521261-24521538	1.36107240240372	no	no
chr6:24581410-24581666	0.995365111437963	promoter	no
chr6:24583686-24583986	0.802552112055379	promoter	no
chr6:24666613-24667657	0.693029017789095	promoter	no
chr6:24695837-24696117	0.899354536635668	no	no
chr6:24719572-24722578	0.575560071094488	promoter	none
chr6:24775158-24775521	0.97978712625341	promoter	no
chr6:24856277-24856554	0.838852383287664	REnh	none
chr6:25071052-25071295	0.755978274891737	no	none
chr6:25173072-25176170	0.385376281647551	REnh	none
chr6:25223770-25224074	0.838852383287663	REnh	none
chr6:25265961-25266283	1.03230393298012	no	none
chr6:25279069-25280257	0.729879529385803	promoter	no
chr6:25490305-25490621	0.804497993745717	REnh	no
chr6:25556704-25556982	1.15698663102328	no	no
chr6:25788885-25789111	1.37692828261544	no	none
chr6:25962892-25963595	1.01402783429423	promoter	no
chr6:25992836-25993232	0.822884263003508	REnh	none
chr6:26020591-26022474	0.59105682938631	promoter	no
chr6:26026505-26028470	0.676201398547936	promoter	no
chr6:26028590-26029581	0.561495788116537	promoter	none
chr6:26031600-26034656	0.582519348024326	promoter	no
chr6:26052887-26057647	0.867393237061832	REnh	no
chr6:26066216-26066493	0.743518502311334	REnh	none
chr6:26087574-26088670	0.748962569008771	promoter	no
chr6:26097527-26097869	0.897314407693817	no	none
chr6:26103372-26104982	0.661259943971968	promoter	no
chr6:26119227-26119534	0.634054820391287	no	none
chr6:26120399-26120772	0.688226188955517	no	none
chr6:26121004-26127003	0.785616951630712	REnh	no
chr6:26155614-26159916	0.666431162691723	promoter	up
chr6:26171715-26173687	0.543075003830884	REnh	none
chr6:26175834-26176060	0.67287399215755	REnh	none
chr6:26188392-26189788	0.588677194700658	promoter	no
chr6:26195390-26196394	0.5341568865897	no	none
chr6:26196867-26197549	0.575626784008393	promoter	no
chr6:26198399-26200435	0.534083195829476	promoter	no
chr6:26204104-26206599	0.556839942896041	promoter	no
chr6:26223813-26224050	0.51501499106487	promoter	none
chr6:26224164-26225190	0.702721441013519	promoter	none
chr6:26285600-26286882	0.663055641980478	promoter	no
chr6:26305536-26305818	0.535627906271993	REnh	none
chr6:26322380-26322644	0.480467052787208	REnh	none
chr6:26330454-26330675	0.728513301882406	REnh	none
chr6:26341759-26342260	0.916104931314925	REnh	none
chr6:26365468-26365959	0.699144236269602	promoter	no
chr6:26402505-26402730	0.561097133691375	promoter	no
chr6:26439793-26440020	0.117254064537631	promoter	none
chr6:26440160-26440647	0.444730967237629	promoter	none
chr6:26440765-26441165	0.62658643762713	promoter	no
chr6:26458154-26458691	1.21823530077637	promoter	no
chr6:26474493-26474805	0.484169906515876	REnh	no
chr6:26520495-26521595	0.658506609815477	promoter	none
chr6:26533072-26533311	0.827866708649359	REnh	none
chr6:26537635-26539515	0.695635613872145	promoter	no
chr6:26556749-26556984	0.549376670467797	REnh	none
chr6:26572768-26573183	0.850149392834746	REnh	none
chr6:26596028-26596416	0.852447322913142	promoter	none
chr6:26596751-26597784	0.77643436125935	promoter	no
chr6:26659451-26659916	0.918481293363604	promoter	no
chr6:26686653-26687653	4.15385498099065	no	none
chr6:26705049-26705533	3.76210181849331	no	none
chr6:26924373-26924941	0.766853380354278	promoter	no
chr6:26987283-26988212	0.706972421559898	promoter	no
chr6:27046667-27046959	1.03827651425002	no	none
chr6:27094865-27095241	0.717109024416651	REnh	none
chr6:27099239-27102719	0.679282547921951	promoter	up
chr6:27112636-27115962	0.604189866724076	promoter	no
chr6:27125715-27126013	0.725641747677115	REnh	none
chr6:27156514-27157000	1.20282112823576	REnh	none
chr6:27203307-27203670	0.525014068673216	REnh	none
chr6:27218764-27220047	0.678371645000872	REnh	none
chr6:27440597-27441248	1.00549165902233	promoter	no
chr6:27473410-27473665	0.560886718583976	REnh	none
chr6:27486627-27486961	0.895547927736548	REnh	none
chr6:27487104-27487395	0.550725652477116	REnh	none
chr6:27577124-27577373	0.998254261347077	REnh	none
chr6:27640019-27640245	0.933782202687943	REnh	none
chr6:27652390-27652626	0.694963225018393	REnh	none
chr6:27655867-27656373	0.691070178954676	REnh	none
chr6:27661224-27662437	0.602309960052277	promoter	no
chr6:27688372-27689235	0.617520870264582	REnh	none
chr6:27720591-27721336	0.591459385528263	REnh	none
chr6:27740264-27740574	0.735264087227153	REnh	none
chr6:27759903-27760339	0.987573190200996	REnh	none
chr6:27775942-27777042	0.488670590288655	promoter	up
chr6:27777240-27779332	0.486535932829619	promoter	up
chr6:27779859-27780903	0.466828813773719	promoter	none
chr6:27781514-27783258	0.601305046115663	promoter	no
chr6:27787483-27787891	0.474104004093508	REnh	none
chr6:27791144-27793219	0.492589036774366	promoter	no
chr6:27798050-27799752	0.362435538848561	promoter	no
chr6:27800163-27800453	0.81368159784062	promoter	none
chr6:27804327-27807715	0.487845200816942	promoter	no
chr6:27857641-27859253	0.483088090371059	promoter	no
chr6:27859460-27863580	0.608164480444726	promoter	no
chr6:27870421-27870712	0.453823778140967	REnh	none
chr6:28047325-28049236	0.598576860160059	promoter	no
chr6:28072271-28072985	0.912535685620208	REnh	none
chr6:28092199-28092621	0.873731900264281	promoter	no
chr6:28101873-28102119	1.25109119273723	no	no
chr6:28104464-28104986	0.894266139988471	promoter	no
chr6:28109451-28110300	0.814294356028616	promoter	no
chr6:28186421-28186967	0.996792731287419	promoter	no
chr6:28192875-28193459	0.943574578143121	promoter	no
chr6:28219623-28220420	0.995553543988194	promoter	no
chr6:28234614-28235373	0.800498407656701	promoter	down
chr6:28303420-28304135	0.741930733662504	promoter	no
chr6:28317420-28318291	0.845562145285315	promoter	no
chr6:28321018-28322832	0.600356598486085	no	no
chr6:28323498-28324258	0.802754491631927	REnh	no
chr6:28350888-28351141	0.500164817015895	REnh	none
chr6:28510430-28510775	0.937160713350617	no	none
chr6:28557192-28557461	0.937507951378463	REnh	none
chr6:28715495-28715738	0.827866708649359	REnh	none
chr6:28725366-28726444	0.504234001391305	REnh	none
chr6:28862998-28864960	0.617243914226267	REnh	none
chr6:28890419-28892464	0.702330445569707	REnh	none
chr6:28908767-28909060	0.771141070487653	REnh	none
chr6:28948505-28948866	0.390921046285802	REnh	none
chr6:28949890-28950144	0.660626558736408	REnh	none
chr6:28956400-28956783	0.708309337391526	REnh	none
chr6:28984939-28985248	0.907272472251394	no	none
chr6:29343871-29344097	0.804111828530076	no	none
chr6:29600352-29600918	0.680400787429215	REnh	none
chr6:29617494-29617818	0.566875964866475	REnh	none
chr6:29673530-29673754	0.650737679779198	no	none
chr6:29705837-29706222	0.805271026590293	no	none
chr6:29720812-29721159	0.898660057190509	REnh	none
chr6:29781815-29782116	1.21835933192305	REnh	none
chr6:29802457-29802972	0.892712318083201	no	none
chr6:29815795-29816233	0.917665622464874	no	none
chr6:29854940-29856443	0.921261866701468	REnh	none
chr6:29909489-29910997	0.799053960070753	REnh	none
chr6:29920144-29921946	1.31536548569367	REnh	none
chr6:29922252-29922528	4.02489613072562	no	none
chr6:29932138-29936107	1.34205480663651	REnh	none
chr6:29936226-29936474	1.46676260180112	REnh	none
chr6:29944263-29945266	1.00175122631033	REnh	none
chr6:29974364-29974725	0.693580992993296	no	none
chr6:29981039-29981466	0.88039652192915	no	none
chr6:30028374-30029711	1.02458508271036	REnh	none
chr6:30034367-30035411	0.65129173097199	REnh	none
chr6:30043582-30043925	0.715111888113429	REnh	none
chr6:30059203-30060068	0.590380373301631	REnh	none
chr6:30068427-30069893	0.495035137556998	REnh	none
chr6:30070010-30070334	0.591882900179029	REnh	none
chr6:30070736-30071158	0.954260186002925	REnh	none
chr6:30098788-30099135	0.755537158293047	no	none
chr6:30124199-30124432	1.48230138303542	REnh	none
chr6:30124580-30124798	3.27409426362769	no	none
chr6:30130721-30131502	1.55901182204019	REnh	none
chr6:30137807-30138097	1.26998219516872	no	none
chr6:30180683-30181137	0.771595333814684	REnh	none
chr6:30181320-30182421	0.632029797303524	REnh	none
chr6:30227475-30227696	0.625277331468751	REnh	none
chr6:30293658-30295402	0.849688644891021	REnh	none
chr6:30312833-30313524	0.773170846304236	REnh	none
chr6:30364674-30364932	0.873731900264281	no	none
chr6:30421427-30421727	0.873731900264281	no	none
chr6:30456742-30458069	0.629660749492098	REnh	none
chr6:30484005-30484341	0.681540450121546	REnh	none
chr6:30495376-30495644	0.752716401612719	REnh	none
chr6:30496178-30496436	0.902759538146816	no	none
chr6:30509337-30509628	0.627343294983681	no	none
chr6:30512492-30512828	0.641253345870238	no	none
chr6:30523095-30525546	1.01824345932421	REnh	none
chr6:30538598-30539871	0.970475388113854	REnh	none
chr6:30582718-30585174	0.962638198905066	REnh	none
chr6:30585295-30586493	0.734873104203147	REnh	none
chr6:30594438-30595059	0.703351517519266	REnh	none
chr6:30614855-30615698	0.691301323176516	REnh	none
chr6:30640334-30641169	1.21673871335875	REnh	none
chr6:30646674-30647212	0.921904575675131	no	none
chr6:30649902-30651967	1.34787416674115	REnh	none
chr6:30653828-30655875	1.14976688083467	REnh	none
chr6:30684104-30685200	0.885105655800135	REnh	none
chr6:30685302-30686203	0.989086922932142	REnh	none
chr6:30687347-30687897	0.737353351835934	REnh	none
