gid	dmso	jq1	chr	start	end	gname	else	dir	len	type	type2	LFC
284131	0.106086956521739	0.0184794086589229	chr17	78388966	78411884	ENDOV	0	+	22919	no	no	-2.52125679025457
284161	0.0846905537459283	0.025531914893617	chr17	57297827	57353330	GDPD1	0	+	55504	no	no	-1.72989931861476
284184	0.844827586206897	0.447761194029851	chr17	79213110	79215098	C17orf89	0	+	1989	yes	down	-0.91592744383689
284185	0.0897832817337461	0.0654205607476635	chr17	79276623	79283048	LINC00482	0	-	6426	no	no	-0.45670270477719
284207	0.364694471387003	0.133911965282083	chr17	81037566	81052591	METRNL	0	+	15026	no	no	-1.4454034553017
284252	0.0299212598425197	0.0198886237072395	chr18	24034873	24237365	KCTD1	0	-	202493	no	no	-0.58922747642984
284273	0.136842105263158	0.0583941605839416	chr18	72909277	72921281	ZADH2	0	-	12005	no	no	-1.22861619277067
284293	0.2	0.166666666666667	chr18	61616587	61627645	HMSD	0	+	11059	no	no	-0.263034405833794
284297	0.0354767184035477	0.0387596899224806	chr19	55999869	56030466	SSC5D	0	+	30598	no	no	0.127684462719489
284306	0.0677966101694915	0.0411985018726592	chr19	57874890	57890925	ZNF547	0	+	16036	no	no	-0.718621263688416
284309	0.0569620253164557	0.0376175548589342	chr19	58258163	58269527	ZNF776	0	+	11365	no	no	-0.598594366308922
284323	0.0818965517241379	0.037542662116041	chr19	40575058	40596845	ZNF780A	0	-	21788	yes	down	-1.12527175410096
284325	0.0560344827586207	0.0818965517241379	chr19	41246760	41255828	C19orf54	0	-	9069	no	no	0.547487795302493
284338	0.115384615384615	0.0869565217391304	chr19	42806283	42814973	PRR19	0	+	8691	no	no	-0.408084738637077
284339	0.2	0.205882352941176	chr19	42817476	42829214	TMEM145	0	+	11739	no	no	0.0418201756946269
284346	0.454545454545455	0.307692307692308	chr19	44037339	44040284	ZNF575	0	+	2946	no	no	-0.562936194391157
284352	0.0502318392581144	0.0416666666666667	chr19	45596430	45650543	PPP1R37	0	+	54114	no	no	-0.269708411757103
284359	0.0941176470588235	0.159509202453988	chr19	49244144	49250166	IZUMO1	0	-	6023	no	no	0.761102500047716
284361	0.425587467362924	0.226923076923077	chr19	50979733	50986783	EMC10	0	+	7051	no	no	-0.907252335972734
284385	0.525252525252525	0.295454545454545	chr19	9732157	9745538	C19orf82	0	+	13382	no	no	-0.830074998557688
284403	0.0282258064516129	0.0290909090909091	chr19	36545782	36596012	WDR62	0	+	50231	no	no	0.0435535799172491
284434	0.032258064516129	0.0173913043478261	chr19	16830786	16928774	NWD1	0	+	97989	no	no	-0.8912937405575
284439	0.169611307420495	0.11443661971831	chr19	19174802	19223841	SLC25A42	0	+	49040	yes	up	-0.567683564365501
284440	0.111111111111111	0.0857142857142857	chr19	19867180	19887222	LINC00663	0	-	20043	no	no	-0.374395514781498
284454	0.33	0.240740740740741	chr19	13945329	13947103	LOC284454	0	-	1775	yes	up	-0.454985713606105
284485	0.333333333333333	0.111111111111111	chr1	151694012	151702082	RIIAD1	0	+	8071	no	no	-1.58496250072116
284611	0.06426735218509	0.0515873015873016	chr1	109102970	109181949	FAM102B	0	+	78980	yes	down	-0.317070050147357
284612	0.0714285714285714	0.133333333333333	chr1	110009099	110024764	SYPL2	0	+	15666	no	no	0.900464326449086
284613	0.147887323943662	0.0704225352112676	chr1	110036657	110043063	CYB561D1	0	+	6407	no	no	-1.0703893278914
284615	0.846153846153846	0.27027027027027	chr1	145470507	145475647	ANKRD34A	0	+	5141	yes	up	-1.64651717123779
284618	0.140939597315436	0.123152709359606	chr1	155290250	155293938	RUSC1-AS1	0	-	3689	no	no	-0.19462862972705
284649	0.287671232876712	0.087378640776699	chr1	183430010	183441117	SMG7-AS1	0	-	11108	no	no	-1.71906838963965
284677	0.138297872340426	0.03125	chr1	159804263	159825137	C1orf204	0	-	20875	no	no	-2.14585086646345
284695	0.239130434782609	0.11913357400722	chr1	90460677	90494094	ZNF326	0	+	33418	yes	down	-1.00521770927102
284697	0.0671641791044776	0.0755813953488372	chr1	92545861	92613401	BTBD8	0	+	67541	no	no	0.170339152454454
284702	0.0327272727272727	0.0320855614973262	chr1	245003939	245010243	HNRNPU-AS1	0	-	6305	no	no	-0.0285691521967708
284716	0.173184357541899	0.0797101449275362	chr1	42846467	42889900	RIMKLA	0	+	43434	no	no	-1.11947337126349
284751	0.024390243902439	0.025	chr20	48909256	48931456	LINC01270	0	+	22201	no	no	0.0356239097307212
284802	0.261111111111111	0.0862068965517241	chr20	29611878	29634007	FRG1B	0	+	22130	no	no	-1.59878865558817
284865	0.397058823529412	0.636363636363636	chr22	20186252	20192441	LOC284865	0	-	6190	no	no	0.680498642507178
284900	0.0296875	0.0145772594752187	chr22	28315363	28398667	TTC28-AS1	0	+	83305	yes	up	-1.02613608984167
284904	0.25	0.047244094488189	chr22	30884897	30901698	SEC14L4	0	-	16802	no	no	-2.40372218605101
284930	0.0060893098782138	0.00464636035105834	chr22	48027422	48251349	LOC284930	0	+	223928	no	no	-0.390177684457103
284992	0.023728813559322	0.0153452685421995	chr2	197504355	197597530	CCDC150	0	+	93176	no	no	-0.628846074394597
284996	0.0524691358024691	0.0430925221799747	chr2	101892062	101925178	RNF149	0	-	33117	no	no	-0.284031487128834
285033	0.682017543859649	0.148040638606676	chr2	96874153	96908362	STARD7-AS1	0	+	34210	yes	up	-2.20381558669866
285074	0.107801418439716	0.0452865064695009	chr2	87257797	87303536	LOC285074	0	-	45740	no	no	-1.25122300586904
285103	0.285714285714286	0.222222222222222	chr2	130887195	130896986	MED15P9	0	+	9792	no	no	-0.362570079384708
285141	0.181818181818182	0.103448275862069	chr2	171627191	171655481	ERICH2	0	+	28291	no	no	-0.813586875769119
285148	0.25	0.163398692810458	chr2	9614669	9628591	IAH1	0	+	13923	no	no	-0.613531652917927
285172	0.0114035087719298	0.0130434782608696	chr2	201838440	201936392	FAM126B	0	-	97953	no	no	0.193850840687793
285193	0.628289473684211	0.183887915936953	chr2	241499470	241503431	DUSP28	0	+	3962	yes	up	-1.77260273228888
285203	0.0705394190871369	0.0454545454545455	chr3	69024362	69063045	EOGT	0	-	38684	no	no	-0.634005123657675
285237	0.260869565217391	0.13953488372093	chr3	88198892	88207115	C3orf38	0	+	8224	no	no	-0.902702798645085
285266	0.083969465648855	0.079646017699115	chr3	40432441	40494799	ENTPD3-AS1	0	-	62359	no	no	-0.0762625780727225
285267	0.111801242236025	0.0730337078651685	chr3	40518603	40531728	ZNF619	0	+	13126	no	no	-0.614301836153001
285268	0.153846153846154	0.108626198083067	chr3	40566368	40581285	ZNF621	0	+	14918	no	no	-0.502116287541187
285282	0.0585683297180043	0.046195652173913	chr3	120405527	120461384	RABL3	0	-	55858	yes	down	-0.342363676540804
285315	0.310077519379845	0.156862745098039	chr3	155480400	155524055	C3orf33	0	-	43656	yes	down	-0.983126181435604
285331	0.0136411332633788	0.0114678899082569	chr3	56591183	56655848	CCDC66	0	+	64666	no	no	-0.250363544120714
285335	0.0294117647058824	0.0153846153846154	chr3	111859751	112013074	SLC9C1	0	-	153324	no	no	-0.934904971778115
285343	0.0395634379263302	0.0214899713467049	chr3	44379610	44450940	TCAIM	0	+	71331	no	no	-0.880504237594894
285346	0.264150943396226	0.258503401360544	chr3	44540461	44552132	ZNF852	0	-	11672	no	no	-0.0311792988871838
285352	0.0308483290488432	0.0206766917293233	chr3	47205859	47285606	KIF9-AS1	0	+	79748	no	no	-0.577186972598857
285362	0.156312625250501	0.0838852097130243	chr3	4402828	4508966	SUMF1	0	-	106139	no	no	-0.897945940127637
285367	0.0733590733590734	0.0473933649289099	chr3	9879532	9885702	RPUSD3	0	-	6171	no	no	-0.630290319576855
285368	0.00344234079173838	0.00845665961945032	chr3	9987225	9994078	PRRT3	0	-	6854	no	no	1.29669798006513
285375	0.132352941176471	0.032258064516129	chr3	13692220	13788132	LINC00620	0	+	95913	no	no	-2.03665847057885
285381	0.102702702702703	0.0632911392405063	chr3	16298567	16306496	DPH3	0	-	7930	no	no	-0.698398706217014
285440	0.163888888888889	0.0620689655172414	chr4	187112673	187134617	CYP4V2	0	+	21945	yes	up	-1.40077404160479
285456	0.0227272727272727	0.0303030303030303	chr4	109459345	109541613	RPL34-AS1	0	-	82269	no	no	0.415037499278844
285501	0.0386643233743409	0.00843170320404722	chr4	178649910	178911904	LINC01098	0	+	261995	no	no	-2.19710697598936
285521	0.6015625	0.676557863501484	chr4	73920415	73935472	COX18	0	-	15058	no	no	0.169498692287982
285527	0.0089907192575406	0.00601991201667053	chr4	48499379	48782316	FRYL	0	-	282938	no	no	-0.578694134363707
285540	0.0577777777777778	0.0208333333333333	chr4	25162293	25200127	SEPSECS-AS1	0	+	37835	no	no	-1.47162102764521
285550	0.521072796934866	0.148936170212766	chr4	15683351	15692070	FAM200B	0	+	8720	no	no	-1.80679077430049
285555	0.024390243902439	0.0109649122807018	chr4	98480024	99064391	STPG2	0	-	584368	no	no	-1.1534099146593
285590	0.0457170356111646	0.0226700251889169	chr5	171760502	171881527	SH3PXD2B	0	-	121026	yes	down	-1.01194586512738
285600	0.00894308943089431	0.00507042253521127	chr5	93486555	93954309	KIAA0825	0	-	467755	no	no	-0.818667326247789
285605	0.0853658536585366	0.0494505494505494	chr5	118172568	118324240	DTWD2	0	-	151673	yes	down	-0.787672556195905
285613	0.29559748427673	0.063973063973064	chr5	141016516	141020631	RELL2	0	+	4116	no	no	-2.20809750375046
285626	0.258064516129032	0.220588235294118	chr5	158758525	158789842	LOC285626	0	+	31318	no	no	-0.226375935254946
285636	0.913385826771654	0.337552742616034	chr5	41904469	41921738	C5orf51	0	+	17270	no	no	-1.4361114623663
285672	0.0749185667752443	0.0548424737456243	chr5	64013977	64064496	SREK1IP1	0	-	50520	no	no	-0.450029653121696
285704	0.00136054421768707	0.00139664804469274	chr5	98104998	98132198	RGMB	0	+	27201	no	no	0.0377846624594703
285708	0.00947867298578199	0.0105633802816901	chr5	101944195	102007168	LINC00491	0	-	62974	no	no	0.156314569923659
285753	0.183520599250936	0.158119658119658	chr6	109416355	109485115	CEP57L1	0	+	68761	no	no	-0.214925266382109
285755	0.0524475524475524	0.048951048951049	chr6	109711417	109762374	PPIL6	0	-	50958	no	no	-0.0995356735509144
285761	0.0504115226337449	0.0291079812206573	chr6	117803819	117891020	DCBLD1	0	+	87202	no	no	-0.792338745235753
285782	0.414634146341463	0.219178082191781	chr6	7326886	7389942	CAGE1	0	-	63057	no	no	-0.919735395512273
285855	0.0538033395176252	0.031927023945268	chr6	42847670	42854731	RPL7L1	0	+	7062	no	no	-0.752917642762196
285958	0.0776531492666091	0.0601694915254237	chr7	45022626	45026259	SNHG15	0	-	3634	yes	down	-0.368012270067724
285961	0.337662337662338	0.128318584070796	chr10	38671997	38691780	SEPT7P9	0	-	19784	no	no	-1.39585114473381
285962	0.304347826086957	0.0666666666666667	chr7	141404137	141438030	WEE2-AS1	0	-	33894	no	no	-2.19068356160911
285971	0.0581395348837209	0.106382978723404	chr7	150076405	150095719	ZNF775	0	+	19315	yes	down	0.871675903024461
285973	0.153846153846154	0.0869565217391304	chr7	150709296	150721586	ATG9B	0	-	12291	no	no	-0.823122237915921
285989	0.0818414322250639	0.0554414784394251	chr7	99070514	99085217	ZNF789	0	+	14704	yes	up	-0.561865662611521
286016	1	0.341463414634146	chr7	128695276	128697293	TPI1P2	0	+	2018	no	no	-1.55019708256048
286042	0.147640791476408	0.0421052631578947	chr8	8086091	8102387	FAM86B3P	0	+	16297	no	no	-1.81001889019575
286053	0.00629280029613178	0.00317158261972724	chr8	126104082	126379367	NSMCE2	0	+	275286	no	no	-0.988499234418879
286059	0.0666666666666667	0.0227272727272727	chr8	22925741	22941132	LOC286059	0	+	15392	no	no	-1.55254102302878
286075	0.102564102564103	0.0427927927927928	chr8	144766621	144777555	ZNF707	0	+	10935	no	no	-1.26108613404427
286077	0.0461647727272727	0.0170713201820941	chr8	144806102	144815914	FAM83H	0	-	9813	yes	down	-1.43521775306953
286101	0.0573122529644269	0.0618955512572534	chr8	146198974	146228285	ZNF252P	0	-	29312	no	no	0.110992109251803
286103	6.58823529411765	2.7037037037037	chr8	146228196	146231432	ZNF252P-AS1	0	+	3237	no	no	-1.28495502409072
286128	0.109604519774011	0.0558789289871944	chr8	144328990	144344875	ZFP41	0	+	15886	no	no	-0.971931017634075
286144	0.0263157894736842	0.0388349514563107	chr8	93895757	93978372	TRIQK	0	-	82616	no	no	0.561426986260367
286148	0.0647931303669009	0.0315186246418338	chr8	95732102	95806076	DPY19L4	0	+	73975	no	no	-1.03963627857763
286190	0.344827586206897	0.204545454545455	chr8	71520811	71575513	LOC286190	0	+	54703	no	no	-0.753453716954775
286205	0.0374243258117777	0.0302066772655008	chr9	127704887	127905838	SCAI	0	-	200952	no	no	-0.309108830451927
286207	0.133333333333333	0.136363636363636	chr9	130469270	130476303	C9orf117	0	+	7034	no	no	0.0324214776923774
286257	0.850574712643678	0.60655737704918	chr9	139886869	139888428	C9orf142	0	+	1560	no	no	-0.487793841714158
286262	0.418052256532067	0.168582375478927	chr9	140086068	140095163	TPRN	0	-	9096	yes	up	-1.31022957350349
286343	0.0344827586206897	0.0232558139534884	chr9	12775011	12823059	LURAP1L	0	+	48049	yes	up	-0.568283759574526
286451	0.064128256513026	0.0426409903713893	chrX	67718623	67757127	YIPF6	0	+	38505	no	no	-0.588719238195458
286467	0.00691244239631336	0.00503778337531486	chrX	130836677	130964671	FIRRE	0	-	127995	no	no	-0.456406465419635
286676	0.126436781609195	0.0888888888888889	chr3	121706169	121741127	ILDR1	0	-	34959	no	no	-0.508341219118244
286826	0.00863309352517986	0.00575539568345324	chr1	226418849	226497449	LIN9	0	-	78601	no	no	-0.584962500721156
286827	0.166023166023166	0.0658227848101266	chr3	160153290	160167626	TRIM59	0	-	14337	no	no	-1.33472559193892
317648	0.0518945634266886	0.0165625848493076	chr4	2937277	2952794	NOP14-AS1	0	+	15518	no	no	-1.64765556158109
317662	0.219557195571956	0.100840336134454	chr10	74927876	75001939	FAM149B1	0	+	74064	no	no	-1.12252398454086
317671	2.76	2.11111111111111	chr5	94982480	94992849	RFESD	0	+	10370	no	no	-0.386665755002171
317749	0.0256410256410256	0.0238095238095238	chr14	24439082	24475617	DHRS4L2	0	+	36536	no	no	-0.106915203916512
317762	0.0327645051194539	0.00855365474339036	chr14	99977602	100070727	CCDC85C	0	-	93126	no	no	-1.9375208601022
317781	0.106457242582897	0.0580912863070539	chr12	132621139	132628880	DDX51	0	-	7742	no	no	-0.873880422978339
326625	0.17037037037037	0.092485549132948	chr12	109991520	110011358	MMAB	0	-	19839	yes	down	-0.881374586642907
333926	0.575757575757576	0.216494845360825	chr1	113252615	113257950	PPM1J	0	-	5336	no	no	-1.4111288134935
333929	0.0638297872340425	0.09375	chr16	88744089	88752882	SNAI3	0	-	8794	no	no	0.554588851677638
337867	0.00640585678334477	0.0058252427184466	chr13	99852678	100038753	UBAC2	0	+	186076	no	no	-0.13707338062136
337876	0.026978417266187	0.0173611111111111	chr5	129240522	129522327	CHSY3	0	+	281806	no	no	-0.635946429439961
338069	0.903614457831325	0.185714285714286	chr7	116593952	116599867	ST7-OT4	0	+	5916	no	no	-2.28262255795283
338440	0.0123784261715296	0.0101010101010101	chr11	417929	442011	ANO9	0	-	24083	no	no	-0.293328328147393
338596	0.0271428571428571	0.0251177394034537	chr10	17362675	17496254	ST8SIA6	0	-	133580	no	no	-0.111865963867557
338651	0.0445544554455446	0.0446927374301676	chr11	1593970	1620414	KRTAP5-AS1	0	+	26445	no	no	0.00447070404522603
338657	0.0163934426229508	0.0204545454545455	chr11	118868842	118886502	CCDC84	0	+	17661	no	no	0.319302625480539
338692	0.0376940133037694	0.0423076923076923	chr11	67056761	67069955	ANKRD13D	0	+	13195	no	no	0.166584587613884
338699	0.141414141414141	0.0510510510510511	chr11	82905290	82960013	ANKRD42	0	+	54724	no	no	-1.46991382779892
338707	0.0700808625336927	0.0345303867403315	chr11	369794	382117	B4GALNT4	0	+	12324	yes	down	-1.02115403882877
338739	0.0827067669172932	0.0404040404040404	chr11	33183202	33213142	CSTF3-AS1	0	+	29941	no	no	-1.03350580321572
338758	1.01052631578947	0.220238095238095	chr12	90102731	90105729	LINC00936	0	+	2999	no	no	-2.19797094954002
338761	1.55882352941176	1.02702702702703	chr12	49726199	49730971	C1QL4	0	-	4773	no	no	-0.601983465498224
338799	0.0117647058823529	0.00854700854700855	chr12	122233172	122241390	LINC01089	0	-	8219	yes	up	-0.460973783445703
339005	0.35632183908046	0.181818181818182	chr15	23187728	23208357	WHAMMP3	0	-	20630	no	no	-0.970684433175444
339105	0.0464285714285714	0.0543933054393305	chr16	31094744	31100130	PRSS53	0	-	5387	no	no	0.228416208964218
339122	0.0579310344827586	0.0188888888888889	chr3	128806411	128840993	RAB43	0	-	34583	no	no	-1.61679858784316
339123	0.389351081530782	0.169295478443743	chr16	731666	734439	JMJD8	0	-	2774	no	no	-1.20152819161817
339168	0.347826086956522	0.37037037037037	chr17	7258496	7260538	TMEM95	0	+	2043	no	no	0.0906025487809068
339175	0.0230366492146597	0.0182599355531686	chr17	60501245	60527454	METTL2A	0	+	26210	no	no	-0.33524921202264
339201	0.0705394190871369	0.0214541120381406	chr17	42253341	42264085	ASB16-AS1	0	-	10745	yes	up	-1.71717550401789
339210	0.107142857142857	0.0697674418604651	chr17	54869273	54911256	C17orf67	0	-	41984	no	no	-0.618909832644494
339229	1.10555555555556	0.434456928838951	chr17	79632065	79633618	OXLD1	0	-	1554	no	no	-1.34748646077396
339230	0.347449470644851	0.111455108359133	chr17	79633760	79640936	CCDC137	0	+	7177	no	no	-1.64034044123457
339231	0.446327683615819	0.144208037825059	chr17	79648223	79650954	ARL16	0	-	2732	no	no	-1.62995171365117
339263	0.202749140893471	0.0476190476190476	chr17	21431570	21454941	C17orf51	0	-	23372	no	no	-2.09008512923232
339287	0.0488188976377953	0.0373230373230373	chr17	38278789	38293045	MSL1	0	+	14257	no	no	-0.387373322007485
339318	0.513157894736842	0.146551724137931	chr19	35225479	35233774	ZNF181	0	+	8296	no	no	-1.8079928592959
339327	0.0857142857142857	0.151515151515152	chr19	40502942	40523514	ZNF546	0	+	20573	no	no	0.821854491752719
339344	0.03003003003003	0.0275482093663912	chr19	46393280	46405862	MYPOP	0	-	12583	no	no	-0.124447370924488
339366	0.0725034199726402	0.0204081632653061	chr19	1505016	1513188	ADAMTSL5	0	-	8173	no	no	-1.82890270272597
339448	0.199261992619926	0.103151862464183	chr1	3805696	3816857	C1orf174	0	-	11162	no	no	-0.949896685576937
339451	0.0419426048565121	0.0415162454873646	chr1	895966	901099	KLHL17	0	+	5134	no	no	-0.0147404833895259
339456	2.18181818181818	0.828571428571429	chr1	1849028	1850740	TMEM52	0	-	1713	no	no	-1.39683290390125
339483	0.056	0.0222222222222222	chr1	32697260	32707311	MTMR9LP	0	-	10052	no	no	-1.33342373372519
339487	0.026	0.0172910662824208	chr1	33087306	33116185	ZBTB8OS	0	-	28880	no	no	-0.58848478533611
339488	0.102639296187683	0.0903790087463557	chr1	36038970	36060927	TFAP2E	0	+	21958	no	no	-0.183523543706731
339500	0.0363636363636364	0.0648967551622419	chr1	227751219	227865144	ZNF678	0	+	113926	yes	down	0.835649869025613
339524	0.05	0.0162162162162162	chr1	87595447	87634886	LINC01140	0	+	39440	no	no	-1.62449086490779
339541	0.026634382566586	0.0245901639344262	chr1	45140393	45191263	C1orf228	0	+	50871	yes	up	-0.115208484059582
339665	0.29	0.0818713450292398	chr22	31031792	31043862	SLC35E4	0	+	12071	no	no	-1.82462239818114
339745	0.0169491525423729	0.0142045454545455	chr2	139259349	139330805	SPOPL	0	+	71457	no	no	-0.254860474388094
339778	0.078125	0.0775862068965517	chr2	26785480	26802395	C2orf70	0	+	16916	yes	down	-0.00998408857262213
339874	0.0720338983050847	0.0233463035019455	chr3	131043935	131100319	LOC339874	0	-	56385	no	no	-1.62548184036122
339894	0.00404858299595142	0.00313479623824451	chr3	156799455	156840791	LINC00880	0	-	41337	yes	up	-0.369045382180192
339929	1.09756097560976	0.28125	chr3	187868993	187871876	LPP-AS2	0	-	2884	no	no	-1.96437609026928
339942	0.321428571428571	1.06896551724138	chr3	129035113	129043412	H1FX-AS1	0	+	8300	no	no	1.73364523587459
